"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x714140484315267073","x1043222405236367360",2018-09-21 19:36:18,"G_Winterbottom","@scribblylibby So when Lethal White is produced for the TV series, can we expect J K Rowling appearing as herself in a cameo role on the TV, reading Peter Pan at the London 2012 Olympics. I wonder if they'll use the original footage or get JK to reshoot it... 
https://t.co/PLoShZtQD2","Twitter Web Client",269,"x1043217189002719232","x922587014872133634","scribblylibby",FALSE,FALSE,1,0,,,"youtube.com/watch?v=-9kR2V…","https://t.co/PLoShZtQD2","https://www.youtube.com/watch?v=-9kR2V_K5E8",,,,,,,,,"x922587014872133634","scribblylibby","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/G_Winterbottom/status/1043222405236367360","Georgie Winterbottom","Scotland, United Kingdom","Loser in West End Lane Books Lethal White Competition <U+0001F609> #LethalWhite #FanFiction #SuperYachts #Oligarchs #CatherineSinclair  #RobertGalbraith","https://t.co/bWzG4F3I7e",FALSE,139,416,1,1536,1630,2016-03-27 17:22:14,FALSE,"https://t.co/bWzG4F3I7e","http://www.gutenberg.org/ebooks/32811?msg=welcome_stranger","en","https://pbs.twimg.com/profile_banners/714140484315267073/1532115104","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1038360132378345473/8THrAvoX_normal.jpg"
"x714140484315267073","x1043547868261494785",2018-09-22 17:09:34,"G_Winterbottom","@curiositycats @Shoyeb15818100 Yes, I see Shoyeb has put it up on ebay for sale. 
Same images as Shoyeb posted on here. 
£410 bid so far. It's definitely a fake. But if people are gullible to fall for it and throw their money away then....
https://t.co/OCHRpD66o8","Twitter Web Client",232,"x1043534077066969088","x834916825993445376","curiositycats",FALSE,FALSE,0,0,,,"ebay.co.uk/itm/Lethal-Whi…","https://t.co/OCHRpD66o8","https://www.ebay.co.uk/itm/Lethal-White-first-edition-hardback-signed-by-Robert-Galbraith-J-K-Rowling/253889105333?hash=item3b1cf84db5:g:-8wAAOSw--xbpjQS",,,,,,,,,"x834916825993445376 x1012408750035161093","curiositycats Shoyeb15818100","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/G_Winterbottom/status/1043547868261494785","Georgie Winterbottom","Scotland, United Kingdom","Loser in West End Lane Books Lethal White Competition <U+0001F609> #LethalWhite #FanFiction #SuperYachts #Oligarchs #CatherineSinclair  #RobertGalbraith","https://t.co/bWzG4F3I7e",FALSE,139,416,1,1536,1630,2016-03-27 17:22:14,FALSE,"https://t.co/bWzG4F3I7e","http://www.gutenberg.org/ebooks/32811?msg=welcome_stranger","en","https://pbs.twimg.com/profile_banners/714140484315267073/1532115104","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1038360132378345473/8THrAvoX_normal.jpg"
"x714140484315267073","x1043629612717232128",2018-09-22 22:34:24,"G_Winterbottom","@EleOcho @JenTheRavenclaw @rowlinglibrary @jk_rowling @lumos @HPPlayNYC @TODAYshow Awesome. Thank you so much for that... can't wait for the J K Rowling interview now.
#JKRowling #LethalWhite #TodayShow","Twitter Web Client",119,"x1043628198678880256","x6774862","EleOcho",FALSE,FALSE,0,0,"JKRowling LethalWhite TodayShow",,,,,,,,,,,,,"x6774862 x15241258 x267948430 x62513246 x140011683 x804365278012391424 x7744592","EleOcho JenTheRavenclaw rowlinglibrary jk_rowling lumos HPPlayNYC TODAYshow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/G_Winterbottom/status/1043629612717232128","Georgie Winterbottom","Scotland, United Kingdom","Loser in West End Lane Books Lethal White Competition <U+0001F609> #LethalWhite #FanFiction #SuperYachts #Oligarchs #CatherineSinclair  #RobertGalbraith","https://t.co/bWzG4F3I7e",FALSE,139,416,1,1536,1630,2016-03-27 17:22:14,FALSE,"https://t.co/bWzG4F3I7e","http://www.gutenberg.org/ebooks/32811?msg=welcome_stranger","en","https://pbs.twimg.com/profile_banners/714140484315267073/1532115104","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1038360132378345473/8THrAvoX_normal.jpg"
"x714140484315267073","x1043791921959899137",2018-09-23 09:19:21,"G_Winterbottom","@Sophwag @jk_rowling @RGalbraith Shoyeb isn't much of a Cormoran Strike fan. He didn't even read the Lethal White book according to his ebay message. The fact that only 200 signed copies were ever produced by J K Rowling under the Robert Galbraith name and given to worthy recipients makes his claim improbable.","Twitter Web Client",278,"x1043789385521655808","x714140484315267073","G_Winterbottom",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x19495244 x62513246 x1603218127","Sophwag jk_rowling RGalbraith","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/G_Winterbottom/status/1043791921959899137","Georgie Winterbottom","Scotland, United Kingdom","Loser in West End Lane Books Lethal White Competition <U+0001F609> #LethalWhite #FanFiction #SuperYachts #Oligarchs #CatherineSinclair  #RobertGalbraith","https://t.co/bWzG4F3I7e",FALSE,139,416,1,1536,1630,2016-03-27 17:22:14,FALSE,"https://t.co/bWzG4F3I7e","http://www.gutenberg.org/ebooks/32811?msg=welcome_stranger","en","https://pbs.twimg.com/profile_banners/714140484315267073/1532115104","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1038360132378345473/8THrAvoX_normal.jpg"
"x291806707","x1043847697336340480",2018-09-23 13:00:59,"iRyanPena","What’s Harry Potter’s favorite way to get down a hill?

Walking...

J.K. Rowling! https://t.co/eWPwYv9z04","Twitter for iPhone",81,,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/Dnx98bDXUAA2UB3.jpg","https://t.co/eWPwYv9z04","https://twitter.com/iRyanPena/status/1043847697336340480/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Dnx98bDXUAA2UB3.jpg","https://t.co/eWPwYv9z04","https://twitter.com/iRyanPena/status/1043847697336340480/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/8e9665cec9370f0f.json","Minneapolis","Minneapolis, MN","city","United States","US","NA NA","NA NA","-93.329515 -93.194578 -93.194578 -93.329515 44.889964 44.889964 45.051257 45.051257","https://twitter.com/iRyanPena/status/1043847697336340480","Ryan Peña (¬¦_¦)","Minneapolis, MN","Social Media Strategist for @BeTheMatch <U+276D> <U+2615><U+FE0F> Game = STRONG <U+276D> <U+0001F4F9> Production <U+276D> <U+0001F30E> Speaker <U+276D> #SMM","https://t.co/5NrBXQGj6r",FALSE,4932,5178,796,29891,8613,2011-05-02 17:00:43,FALSE,"https://t.co/5NrBXQGj6r","http://about.me/RyanPena","en","https://pbs.twimg.com/profile_banners/291806707/1515366469","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/934451878053675010/YVdn_i36_normal.jpg"
"x52311548","x1043847683855790081",2018-09-23 13:00:56,"KShawnGibson","Nothing is more unnerving to the truly conventional than the unashamed misfit. - J.K. Rowling.","Hootsuite",94,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KShawnGibson/status/1043847683855790081","K Shawn Gibson","San Diego, CA","Author, Trainer, Coach & Happiness Guru. Follow me to get great tips on living life to it's fullest potential.","http://t.co/oVtWYd4Y3t",FALSE,582,674,16,9804,64,2009-06-30 05:12:13,FALSE,"http://t.co/oVtWYd4Y3t","http://SuccessSynchronicity.com","en",,"http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/289870497/IMGP3737_normal.jpg"
"x19457805","x1043845439886434304",2018-09-23 12:52:01,"OliverCooper","The villains in J.K. Rowling’s latest book are two hard-left political activists that are obsessed with Jews and ‘Zionists’.

Well done, @JK_Rowling, for standing up for and with Jewish people. <U+0001F44F> https://t.co/MHrBxRSGNo","Twitter for iPhone",219,,,,FALSE,FALSE,5,4,,,"jewishnews.timesofisrael.com/j-k-rowlings-n…","https://t.co/MHrBxRSGNo","https://jewishnews.timesofisrael.com/j-k-rowlings-new-novel-depicts-villain-as-an-israel-hating-anti-semite/",,,,,,,,,"x62513246","jk_rowling","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OliverCooper/status/1043845439886434304","Oliver Cooper","Hampstead, London, UK","Leader of the Opposition in Camden | @CamdenTories councillor for Hampstead | Free-market, social liberal | Economist by day (tax, trade) | #StopHS2 | <U+0001F1F1><U+0001F1E7>x<U+0001F1EE><U+0001F1EA>=<U+0001F1EC><U+0001F1E7>","https://t.co/xtBqdYuGBJ",FALSE,13389,2954,310,39451,172,2009-01-24 18:50:18,TRUE,"https://t.co/xtBqdYuGBJ","http://www.oliver-cooper.com","en","https://pbs.twimg.com/profile_banners/19457805/1429116671","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/764968786697023489/PUSirp1M_normal.jpg"
"x330157584","x1043843398996647936",2018-09-23 12:43:54,"IFinestQuotes","""It is our choices, Harry, that show what we truly are, far more than our abilities."" J K Rowling","twittbot.net",97,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IFinestQuotes/status/1043843398996647936","Sophia","","Tweeting about #Life, Famous #Quotes, #Wisdom and #Affirmation","http://t.co/qucFjChVoY",FALSE,14517,12202,168,117145,9,2011-07-06 05:47:51,FALSE,"http://t.co/qucFjChVoY","http://bit.ly/IkDEi0","en",,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/2117513265/fz51o1_500_normal.jpg"
"x330157584","x1043631995937419264",2018-09-22 22:43:52,"IFinestQuotes","""If you want to know what a man's like, take a good look at how he treats his inferiors, not his equals."" J K Rowling","twittbot.net",117,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IFinestQuotes/status/1043631995937419264","Sophia","","Tweeting about #Life, Famous #Quotes, #Wisdom and #Affirmation","http://t.co/qucFjChVoY",FALSE,14517,12202,168,117145,9,2011-07-06 05:47:51,FALSE,"http://t.co/qucFjChVoY","http://bit.ly/IkDEi0","en",,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/2117513265/fz51o1_500_normal.jpg"
"x27347883","x1043841765520928768",2018-09-23 12:37:25,"ken_cloutier","It is our choices, that show what we truly are, far more than our abilities. - J.K. Rowling #quote","The Social Jukebox",98,,,,FALSE,FALSE,0,0,"quote",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ken_cloutier/status/1043841765520928768","Ken Cloutier","Ft. Lauderdale, FL","Business coach and Mentor. I help Network Marketers get more Leads, sponsor more Reps, and make more Money in their Home Business.","https://t.co/htR8h0HImC",FALSE,10737,7530,823,106535,974,2009-03-29 00:57:04,FALSE,"https://t.co/htR8h0HImC","http://www.getmotivatedforsuccess.com","en","https://pbs.twimg.com/profile_banners/27347883/1428414317","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000540764545/c2fff79c03ee4b39e0c239ecab079e10_normal.jpeg"
"x1284317990","x1043841097653514242",2018-09-23 12:34:45,"AliPureSlovin","In J.K. Rowling’s new novel, a villain is an Israel-hating anti-Semite https://t.co/sYY5OJxfne","Twitter Web Client",94,,,,FALSE,FALSE,0,0,,,"jta.org/2018/09/21/def…","https://t.co/sYY5OJxfne","https://www.jta.org/2018/09/21/default/j-k-rowlings-new-novel-villain-israel-hating-anti-semite#.W6eIYQLXwot.twitter",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AliPureSlovin/status/1043841097653514242","Alison Pure-Slovin","","",,FALSE,168,330,3,2248,802,2013-03-20 21:25:24,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000304343997/803aa02b780c34baac712769eb1e41c4_normal.jpeg"
"x66120972","x1043841052598312961",2018-09-23 12:34:35,"20thcenturyboyy","Can someone introduce J.K. Rowling to Elena Ferrante? https://t.co/RH2JvB5nuK","Twitter for Android",53,,,,FALSE,FALSE,2,0,,,,,,"http://pbs.twimg.com/media/Dnx35dkXkAAWesP.jpg","https://t.co/RH2JvB5nuK","https://twitter.com/20thcenturyboyy/status/1043841052598312961/photo/1","photo","http://pbs.twimg.com/media/Dnx35dkXkAAWesP.jpg","https://t.co/RH2JvB5nuK","https://twitter.com/20thcenturyboyy/status/1043841052598312961/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/20thcenturyboyy/status/1043841052598312961","Lady Bramwell","Dublin/Longford","~~",,FALSE,787,712,12,14067,8398,2009-08-16 14:14:47,FALSE,,,"en","https://pbs.twimg.com/profile_banners/66120972/1384011205","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1013144850336768000/2mCo_MwN_normal.jpg"
"x32672892","x1043840617686740997",2018-09-23 12:32:51,"MarlosFinds","Rock bottom became the solid foundation on which I rebuilt my life. -J.K. Rowling","Dynamic Tweets",81,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MarlosFinds/status/1043840617686740997","Marlo","Chicagoland, IL","I’m an #Animal lover & Seeker of #Vintage/#Antique #Jewelry & #Collectibles. Visit my @Etsy Shop where I list my Finds. Follow us to see New Items listed daily!","https://t.co/fWBLcoxFr5",FALSE,17240,16394,487,473130,1954,2009-04-18 00:00:06,FALSE,"https://t.co/fWBLcoxFr5","http://www.etsy.com/shop/MarlosMarvelousFinds","en","https://pbs.twimg.com/profile_banners/32672892/1510778010","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/717010852470136833/s2yGSc6z_normal.jpg"
"x195016156","x1043839739915317249",2018-09-23 12:29:22,"gabbsPanama","J.K. Rowling’s new novel depicts villain as an Israel-hating antisemite https://t.co/O9I1YSOtk7 via @JewishNewsUK","Twitter for iPad",113,,,,FALSE,FALSE,0,0,,,"jewishnews.timesofisrael.com/j-k-rowlings-n…","https://t.co/O9I1YSOtk7","https://jewishnews.timesofisrael.com/j-k-rowlings-new-novel-depicts-villain-as-an-israel-hating-anti-semite/",,,,,,,,,"x24723039","JewishNewsUK","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gabbsPanama/status/1043839739915317249","Gabriel","Panama","",,FALSE,468,537,7,10880,4914,2010-09-25 15:41:44,FALSE,,,"en","https://pbs.twimg.com/profile_banners/195016156/1512413451","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/887743659256500232/W1TcG48R_normal.jpg"
"x222691265","x1043084183772381185",2018-09-21 10:27:03,"raldysemuel","“It does not do to dwell on dreams and forget to live.” 
<U+2015> J.K. Rowling, Harry Potter and the Sorcerer's Stone","twittbot.net",110,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raldysemuel/status/1043084183772381185","x","highway to hell ","it looks like a real thing. ma fake plastic love",,FALSE,436,222,0,94294,624,2010-12-04 04:27:54,FALSE,,,"en","https://pbs.twimg.com/profile_banners/222691265/1456557652","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/856191305474490368/f6pkbTF3_normal.jpg"
"x222691265","x1043310679086624768",2018-09-22 01:27:04,"raldysemuel","“We're all human, aren't we? Every human life is worth the same, and worth saving.” 
<U+2015> J.K. Rowling, Harry Potter and the Deathly Hallows","twittbot.net",137,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raldysemuel/status/1043310679086624768","x","highway to hell ","it looks like a real thing. ma fake plastic love",,FALSE,436,222,0,94294,624,2010-12-04 04:27:54,FALSE,,,"en","https://pbs.twimg.com/profile_banners/222691265/1456557652","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/856191305474490368/f6pkbTF3_normal.jpg"
"x222691265","x1043839157439627264",2018-09-23 12:27:03,"raldysemuel","“It does not do to dwell on dreams and forget to live.” 
<U+2015> J.K. Rowling, Harry Potter and the Sorcerer's Stone","twittbot.net",110,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raldysemuel/status/1043839157439627264","x","highway to hell ","it looks like a real thing. ma fake plastic love",,FALSE,436,222,0,94294,624,2010-12-04 04:27:54,FALSE,,,"en","https://pbs.twimg.com/profile_banners/222691265/1456557652","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/856191305474490368/f6pkbTF3_normal.jpg"
"x913978378163691521","x1043836424980652032",2018-09-23 12:16:11,"marc_ysmael","What I love about J.K. Rowling? 
Everything!!! <U+2764><U+263A>","Twitter for Android",49,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/marc_ysmael/status/1043836424980652032","Marc<U+2607><U+25CF> WHY DON'T WE <U+2604>","London, UK","| socially awkward <U+0001F342> | tweeter tambay |",,FALSE,20,59,0,1866,2384,2017-09-30 04:06:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/913978378163691521/1509384629",,"http://pbs.twimg.com/profile_images/1023569282725105666/ME9bI-EV_normal.jpg"
"x300045661","x1043835672954621952",2018-09-23 12:13:12,"jdlmike","Read my Sep 23 Newsletter featuring “In J.K. Rowling's new novel, a villain is an Israel-hating anti-Semite” https://t.co/lCbvChK1na","Nuzzel",132,,,,FALSE,FALSE,0,0,,,"nzzl.us/HnfnTDS","https://t.co/lCbvChK1na","https://nzzl.us/HnfnTDS",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jdlmike/status/1043835672954621952","Michael Sternberg","staten island ny","",,FALSE,2194,3903,19,40753,1228,2011-05-17 03:17:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/300045661/1452121694","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/681258821616971776/enzQo9gY_normal.png"
"x1053918991","x1043833714063679489",2018-09-23 12:05:25,"TGwenRM","25% done with Harry Potter y la piedra filosofal, by J.K. Rowling https://t.co/nPftADxlvc","Goodreads",89,,,,FALSE,FALSE,0,0,,,"goodreads.com/user_status/sh…","https://t.co/nPftADxlvc","https://goodreads.com/user_status/show/189728946",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TGwenRM/status/1043833714063679489","Gwen's Reading Method","","I read 200+ books a year. Let's talk about ALL OF THEM!","https://t.co/UGirAPe8HK",FALSE,1007,1236,38,6275,522,2013-01-02 01:28:03,FALSE,"https://t.co/UGirAPe8HK","https://www.goodreads.com/user/show/2250598-gwen-the-gwendolyn-reading-method","en","https://pbs.twimg.com/profile_banners/1053918991/1398368365","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/625725876093652992/5aff0jl1_normal.png"
"x138393706","x1043833269685555200",2018-09-23 12:03:39,"rnyc_04","5 of 5 stars to Harry Potter and the Goblet of Fire by J.K. Rowling https://t.co/QgksJT6MJk","Goodreads",91,,,,FALSE,FALSE,1,0,,,"goodreads.com/review/show?id…","https://t.co/QgksJT6MJk","https://www.goodreads.com/review/show?id=942762791",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rnyc_04/status/1043833269685555200","Richard Cafifge","Cebu","Bibliophile. CPA. Swimmer. Traveler. Collector.",,FALSE,615,535,16,7773,8753,2010-04-29 12:32:40,FALSE,,,"en","https://pbs.twimg.com/profile_banners/138393706/1442409184","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/509172214113923074/Za99HS-k_normal.jpeg"
"x15346236","x1043832856949256193",2018-09-23 12:02:01,"aussiedave","""If you want to know what a man's like, take a good look at how he treats his inferiors, not his equals."" — J.K. Rowling","Buffer",120,,,,FALSE,FALSE,13,4,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aussiedave/status/1043832856949256193","Dave Adamson","Atlanta, Georgia","I use social media to help people take the next step in their faith journey • Pastor @NorthPoint • Photographer • YouTuber","https://t.co/JhG1IUKBLL",FALSE,7321,4940,190,14135,14840,2008-07-07 20:40:03,FALSE,"https://t.co/JhG1IUKBLL","http://youtube.com/AussieDaveAdamson","en","https://pbs.twimg.com/profile_banners/15346236/1534421730","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1001062526799446016/cLvmV3EA_normal.jpg"
"x95948059","x1043830671725264899",2018-09-23 11:53:20,"israelfans","""For months author J.K. Rowling has been warning about the dangers of anti-Semitism in England, sparring on Twitter with critics who either downplay the... https://t.co/X7jKSOrld8","Facebook",179,,,,FALSE,FALSE,0,0,,,"jta.org/2018/09/21/def…","https://t.co/X7jKSOrld8","https://www.jta.org/2018/09/21/default/j-k-rowlings-new-novel-villain-israel-hating-anti-semite#.W6d-lhGR3xy.facebook",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/israelfans/status/1043830671725264899","Israel Fans","Israel","Updates from the Holy Land","http://t.co/IycpA6CHUu",FALSE,332,1,28,22652,0,2009-12-10 17:44:47,FALSE,"http://t.co/IycpA6CHUu","http://facebook.com/israel.fans","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/568300796/n35772057941_4481_normal.jpg"
"x55539703","x1043828070514388993",2018-09-23 11:43:00,"GabRosenberg","Thank you @jk_rowling! For months author J.K. Rowling has been warning about the dangers of anti-Semitism in England. Now, in her newest book, she includes a character whose obsessive anti-Zionism morphs into anti-Semitism. https://t.co/Rz7NK18soo","Twitter Web Client",247,,,,FALSE,FALSE,72,51,,,"jta.org/2018/09/21/def…","https://t.co/Rz7NK18soo","https://www.jta.org/2018/09/21/default/j-k-rowlings-new-novel-villain-israel-hating-anti-semite#.W6d7okwcqE5.twitter",,,,,,,,,"x62513246","jk_rowling","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GabRosenberg/status/1043828070514388993","Gabriel Rosenberg","Tel Aviv","Coordinator of the World Jewish Congress Jewish Diplomatic Corps. Former political adviser at Israel's Embassy in Sweden (2013-2017).","https://t.co/V63BFykzrM",FALSE,19285,5310,250,8947,2356,2009-07-10 11:49:01,TRUE,"https://t.co/V63BFykzrM","http://jdcorps.org","en","https://pbs.twimg.com/profile_banners/55539703/1509368879","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/799319284786851840/SYY4JRxb_normal.jpg"
"x558617218","x1043827119976009728",2018-09-23 11:39:13,"PhilR_R","My love for @jk_rowling grows ever stronger! Thanks for sticking up for us. https://t.co/NyUN5dy2jo","Twitter for iPhone",99,,,,FALSE,FALSE,7,0,,,"jewishnews.timesofisrael.com/j-k-rowlings-n…","https://t.co/NyUN5dy2jo","https://jewishnews.timesofisrael.com/j-k-rowlings-new-novel-depicts-villain-as-an-israel-hating-anti-semite/",,,,,,,,,"x62513246","jk_rowling","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PhilR_R/status/1043827119976009728","Philip Rosenberg","","Public Affairs Director @BoardofDeputies & Camden Faith Leaders Co Chair. Ex WHampstead Labour Cllr & @LondonFaiths Director. Raised in Barnet. Views my own.",,FALSE,2839,2037,45,5497,931,2012-04-20 12:59:31,FALSE,,,"en","https://pbs.twimg.com/profile_banners/558617218/1436121307","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/887430750743691265/yzLyJWi1_normal.jpg"
"x755407235619037184","x1043479379232272384",2018-09-22 12:37:25,"kryzjt","“It does not do to dwell on dreams and forget to live.”
<U+2015> J.K. Rowling, Harry Potter and the Sorcerer's Stone","twittbot.net",109,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kryzjt/status/1043479379232272384","HEYHOOO— 8","†","LOCK UNAME.",,FALSE,29,27,0,16831,38,2016-07-19 14:21:34,FALSE,,,"id","https://pbs.twimg.com/profile_banners/755407235619037184/1520196571",,"http://pbs.twimg.com/profile_images/970400878397042688/g2EiiZZg_normal.jpg"
